id,setid,long_ft,short_ft,row,col,block,dbh,year,site,name,plot,ibap,iba,ibamai,batot,ht,stms,canker,nline,neline,eline,seline,sline,swline,wline,nwline,line_index,area_index,sname2,n_dbh,ne_dbh,e_dbh,se_dbh,s_dbh,sw_dbh,w_dbh,nw_dbh,sname3,dbh_count,cdbh_sum,cdbh_avg,dbh_ratio,sum_dbh_ratio1_sd,sum_dbh_ratio2_cd,ba_ratio,sum_ba_ratio,sdbh_x_avgcdbh
1278,4,9,9,18,1,5,4.3,2008,U07m,81XAA04,5,66%,0.04,0.025,0.101,23,0,0,5.1,7.1,5.0,5.9,4.7,12.7,9.0,12.7,62.29,170.86,81XAA04,3.3,3.4,3.4,5,3.9,0,0,0,81XAA04,5,19.0,2.38,1.81,4.42,5.80,1.99,4.01,10.21
1279,4,9,9,19,1,5,3.9,2008,U07m,81XAA04,5,83%,0.037,0.021,0.082,23,0,0,4.3,6.8,3.9,6.3,5.6,12.7,9.0,12.7,61.33,166.24,81XAA04,4.3,3.4,5,4,2.4,0,0,0,81XAA04,5,19.1,2.39,1.63,4.90,5.43,1.58,5.05,9.31
1280,4,9,9,20,1,5,2.4,2008,U07m,81XAA04,5,78%,0.014,0.008,0.031,16,0,0,3.4,4.1,3.4,8.3,9.0,12.7,9.0,12.7,62.64,182.98,81XAA04,3.9,5,4,1.3,0,0,0,0,81XAA04,4,14.2,1.78,1.35,5.92,3.54,0.80,10.05,4.26
1281,4,9,9,21,1,0,0,2008,U07m,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0,2.4,4,1.3,0,0,0,0,0,0,3,7.7,0.96,0.00,0.00,0.00,0.00,0.00,0.00
1282,4,9,9,1,2,1,4,2008,U07m,80XAA04,10,56%,0.031,0.022,0.087,23.9,0,0,9.0,12.7,4.4,6.1,5.5,9.6,5.7,12.7,65.82,186.32,80XAA04,0,0,4.1,4.4,2.5,1.3,2.3,0,80XAA04,5,14.6,1.83,2.19,3.65,8.30,2.59,3.09,7.30
1283,4,9,9,2,2,1,2.5,2008,U07m,80XAA04,10,93%,0.016,0.009,0.034,18.1,0,0,3.5,4.8,3.3,5.3,4.3,5.9,5.9,6.6,39.62,69.03,80XAA04,4,4.1,4.4,3.5,2.7,2.9,1.3,2.3,80XAA04,8,25.2,3.15,0.79,10.08,7.32,0.57,13.94,7.88
1284,4,9,9,3,2,1,2.7,2008,U07m,80XAA04,10,102%,0.02,0.01,0.04,21,0,0,4.7,4.8,3.9,4.8,5.5,7.8,4.3,8.6,44.54,85.47,80XAA04,2.5,4.4,3.5,4.4,1.7,1.7,2.9,1.3,80XAA04,8,22.4,2.80,0.96,8.30,9.26,0.80,10.03,7.56
1285,4,9,9,4,2,1,1.7,2008,U07m,80XAA04,10,101%,0.008,0.004,0.016,15.5,0,0,3.5,4.2,2.5,4.7,2.9,5.2,4.5,4.7,32.15,44.69,80XAA04,2.7,3.5,4.4,2.9,3.5,2.5,1.7,2.9,80XAA04,8,24.1,3.01,0.56,14.18,4.84,0.30,26.68,5.12
1286,4,9,9,5,2,1,3.5,2008,U07m,84XAA04,9,109%,0.034,0.016,0.065,19.4,0,0,6.1,5.6,4.9,8.4,4.4,8.4,5.2,8.6,51.68,112.74,84XAA04,1.7,4.4,2.9,1.8,3.6,1.8,2.5,1.7,84XAA04,8,20.4,2.55,1.37,5.83,12.38,1.65,4.84,8.93
1287,4,9,9,6,2,1,3.6,2008,U07m,84XAA04,9,79%,0.031,0.017,0.07,23.3,0,0,4.6,7.0,6.0,7.8,4.3,6.4,6.0,7.5,49.52,105.65,84XAA04,3.5,2.9,1.8,2.3,4,3.6,1.8,2.5,84XAA04,8,22.4,2.80,1.29,6.22,11.18,1.53,5.22,10.08
1288,4,9,9,7,2,1,4,2008,U07m,84XAA04,9,97%,0.042,0.022,0.086,19.4,0,0,4.7,8.8,5.7,7.8,6.0,9.6,4.7,8.8,56.18,130.74,84XAA04,3.6,1.8,2.3,2.5,2,1.3,3.6,1.8,84XAA04,8,18.9,2.36,1.69,4.73,15.08,2.58,3.10,9.45
1289,4,9,9,8,2,1,2,2008,U07m,84XAA04,9,172%,0.014,0.005,0.021,13.8,0,0,3.0,5.9,4.0,4.1,4.4,12.7,5.5,4.5,44.14,84.72,84XAA04,4,2.3,2.5,4.2,2.1,0,1.3,3.6,84XAA04,7,20.0,2.50,0.80,10.00,5.69,0.50,16.06,5.00
1290,4,9,9,9,2,4,2.1,2008,U07m,18XAG04,8,70%,0.01,0.006,0.024,14.7,0,0,4.6,5.8,3.0,5.7,3.9,12.7,9.0,7.9,52.63,125.63,18XAG04,2,2.5,4.2,2.6,2.7,0,0,1.3,18XAG04,6,15.3,1.91,1.10,7.29,5.59,0.81,9.89,4.02
1291,4,9,9,10,2,4,2.7,2008,U07m,18XAG04,8,102%,0.02,0.01,0.04,20.8,0,0,5.1,5.0,4.6,6.9,3.9,12.7,9.0,12.7,59.88,159.07,18XAG04,2.1,4.2,2.6,2.3,3.5,0,0,0,18XAG04,5,14.7,1.84,1.47,5.44,4.91,1.26,6.36,4.96
1292,4,9,9,11,2,4,3.5,2008,U07m,18XAG04,8,63%,0.026,0.017,0.069,22.7,0,0,5.1,7.3,5.4,5.6,4.1,12.7,9.0,12.7,61.98,168.51,18XAG04,2.7,2.6,2.3,4.5,4.1,0,0,0,18XAG04,5,16.2,2.03,1.73,4.63,5.80,1.74,4.60,7.09
1293,4,9,9,12,2,4,4.1,2008,U07m,18XAG04,8,89%,0.043,0.023,0.092,22.1,0,0,4.9,8.2,4.3,6.4,9.0,6.4,9.0,12.7,60.83,159.49,18XAG04,3.5,2.3,4.5,4,0,4.1,0,0,18XAG04,5,18.4,2.30,1.78,4.49,5.89,1.90,4.20,9.43
1294,4,9,9,13,2,4,0,2008,U07m,81XAA04,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,81XAA04,4.1,4.5,4,3.4,2.3,4.1,4.1,0,81XAA04,7,26.5,3.31,0.00,0.00,0.00,0.00,0.00,0.00
1295,4,9,9,14,2,4,2.3,2008,U07m,81XAA04,7,135%,0.017,0.007,0.029,19.9,0,0,9.0,4.6,3.6,5.5,5.3,4.1,3.2,4.6,39.98,70.27,81XAA04,0,4,3.4,3,1.6,4.9,4.1,4.1,81XAA04,7,25.1,3.14,0.73,10.91,5.05,0.44,18.29,7.22
1296,4,9,9,15,2,4,1.6,2008,U07m,81XAA04,7,156%,0.009,0.003,0.014,14,0,0,3.7,4.1,3.1,4.2,9.0,4.0,2.2,3.6,33.83,50.94,81XAA04,2.3,3.4,3,3.3,0,3.5,4.9,4.1,81XAA04,7,24.5,3.06,0.52,15.31,3.36,0.23,35.08,4.90
1297,4,9,9,16,2,4,0,2008,U07m,81XAA04,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,81XAA04,1.6,3,3.3,3.9,3.4,3.3,3.5,4.9,81XAA04,8,26.9,3.36,0.00,0.00,0.00,0.00,0.00,0.00
1298,4,9,9,17,2,5,3.4,2008,U07m,80XAA04,6,114%,0.034,0.016,0.063,20,0,0,9.0,6.5,4.2,6.1,4.5,5.6,4.6,6.3,46.70,96.95,80XAA04,0,3.3,3.9,3.7,3.4,4.3,3.3,3.5,80XAA04,7,25.4,3.18,1.07,7.47,6.61,0.99,8.04,10.80
1299,4,9,9,18,2,5,3.4,2008,U07m,80XAA04,6,101%,0.031,0.016,0.062,20.2,0,0,4.5,5.9,4.3,7.1,3.6,5.9,4.0,6.5,41.84,73.73,80XAA04,3.4,3.9,3.7,2.7,5,3.9,4.3,3.3,80XAA04,8,30.2,3.78,0.90,8.88,7.42,0.79,10.15,12.84
1300,4,9,9,19,2,5,5,2008,U07m,80XAA04,6,62%,0.051,0.033,0.134,22.1,0,0,5.4,7.3,5.8,7.3,5.0,8.6,5.1,6.8,51.33,112.78,80XAA04,3.4,3.7,2.7,3.7,4,2.4,3.9,4.3,80XAA04,8,28.1,3.51,1.42,5.62,11.80,1.97,4.07,17.56
1301,4,9,9,20,2,5,4,2008,U07m,80XAA04,6,184%,0.057,0.022,0.088,22.4,0,0,4.0,7.6,4.7,6.4,6.8,12.7,5.6,6.4,54.23,126.92,80XAA04,5,2.7,3.7,4,1.3,0,2.4,3.9,80XAA04,7,23.0,2.88,1.39,5.75,10.13,1.51,5.29,11.50
1302,4,9,9,21,2,0,1.3,2008,U07m,NM6,0,258%,0.006,0.002,0.009,0,0,0,2.2,3.3,2.2,12.7,9.0,12.7,9.0,4.5,55.65,154.32,NM6,4,3.7,4,0,0,0,0,2.4,NM6,4,14.1,1.76,0.74,10.85,1.54,0.26,30.44,2.29
1303,4,9,9,1,3,1,4.1,2008,U07m,83XAA04,11,115%,0.05,0.023,0.093,22,0,0,9.0,12.7,9.0,8.2,4.3,7.9,4.6,12.7,68.41,205.33,83XAA04,0,0,0,2.3,4.4,2.5,4,0,83XAA04,4,13.2,1.65,2.48,3.22,5.38,2.87,2.79,6.77
1304,4,9,9,2,3,1,4.4,2008,U07m,83XAA04,11,120%,0.057,0.026,0.105,22.4,0,0,4.7,12.7,5.9,11.9,5.0,7.9,5.7,6.7,60.52,148.07,83XAA04,4.1,0,2.3,0.3,3.5,2.7,2.5,4,83XAA04,7,19.4,2.43,1.81,4.41,23.40,2.42,3.30,10.67
1305,4,9,9,3,3,1,3.5,2008,U07m,83XAA04,11,97%,0.033,0.017,0.066,20.8,0,0,4.0,7.7,8.3,12.4,4.0,8.6,5.1,7.4,57.39,138.32,83XAA04,4.4,2.3,0.3,0.1,4.4,1.7,2.7,2.5,83XAA04,8,18.4,2.30,1.52,5.26,54.53,1.62,4.94,8.05
1306,4,9,9,4,3,1,4.4,2008,U07m,83XAA04,11,145%,0.064,0.027,0.107,23.1,0,0,5.0,11.9,8.8,7.2,5.4,7.1,6.5,7.9,59.80,156.25,83XAA04,3.5,0.3,0.1,3.4,2.9,3.5,1.7,2.7,83XAA04,8,18.1,2.26,1.94,4.11,68.21,2.83,2.83,9.96
1307,4,9,9,5,3,1,2.9,2008,U07m,1XTE04,12,131%,0.027,0.012,0.047,21.6,0,0,3.6,12.3,4.1,7.1,5.6,5.7,4.1,8.0,50.45,98.96,1XTE04,4.4,0.1,3.4,2.3,1.8,3.6,3.5,1.7,1XTE04,8,20.8,2.60,1.12,7.17,36.72,1.00,8.03,7.54
1308,4,9,9,6,3,1,1.8,2008,U07m,1XTE04,12,168%,0.011,0.004,0.018,18.2,0,0,3.4,4.4,4.0,5.5,4.0,4.0,3.0,4.3,32.48,46.32,1XTE04,2.9,3.4,2.3,2.4,2.3,4,3.6,3.5,1XTE04,8,24.4,3.05,0.59,13.56,4.93,0.33,23.93,5.49
1309,4,9,9,7,3,1,2.3,2008,U07m,1XTE04,12,282%,0.021,0.007,0.028,18.2,0,0,5.0,6.4,4.4,5.1,4.3,6.8,3.3,5.0,40.32,70.01,1XTE04,1.8,2.3,2.4,3.4,2.5,2,4,3.6,1XTE04,8,22.0,2.75,0.84,9.57,7.20,0.65,12.30,6.33
1310,4,9,9,8,3,1,2.5,2008,U07m,1XTE04,12,243%,0.024,0.008,0.034,18.6,0,0,4.7,6.5,3.8,8.4,3.4,6.9,5.0,4.9,43.54,77.96,1XTE04,2.3,2.4,3.4,1.3,4.2,2.1,2,4,1XTE04,8,21.7,2.71,0.92,8.68,8.45,0.75,10.62,6.78
1311,4,9,9,9,3,4,4.2,2008,U07m,80XAA04,13,112%,0.052,0.024,0.098,22.7,0,0,5.6,7.0,6.9,9.1,5.6,7.7,6.0,8.6,56.54,138.09,80XAA04,2.5,3.4,1.3,1.7,2.6,2.7,2.1,2,80XAA04,8,18.3,2.29,1.84,4.36,15.89,3.15,2.54,9.61
1312,4,9,9,10,3,4,2.6,2008,U07m,80XAA04,13,87%,0.017,0.009,0.037,19,0,0,3.4,8.5,5.4,11.0,4.8,5.4,4.4,7.0,50.06,103.68,80XAA04,4.2,1.3,1.7,0.4,2.3,3.5,2.7,2.1,80XAA04,8,18.2,2.28,1.14,7.00,14.72,1.05,7.64,5.92
1313,4,9,9,11,3,4,2.3,2008,U07m,80XAA04,13,93%,0.013,0.007,0.028,16.7,0,0,4.2,7.3,7.7,10.1,3.0,4.6,3.6,5.9,46.35,95.82,80XAA04,2.6,1.7,0.4,0.6,4.5,4.1,3.5,2.7,80XAA04,8,20.1,2.51,0.92,8.74,14.40,0.63,12.62,5.78
1314,4,9,9,12,3,4,4.5,2008,U07m,80XAA04,13,108%,0.058,0.028,0.112,24.7,0,0,6.0,11.7,7.9,7.6,4.8,12.7,4.7,7.2,62.58,161.37,80XAA04,2.3,0.4,0.6,3,4,0,4.1,3.5,80XAA04,7,17.9,2.24,2.01,3.98,25.71,2.71,2.96,10.07
1315,4,9,9,13,3,4,4,2008,U07m,82XAA04,14,141%,0.051,0.022,0.087,20.2,0,0,4.2,11.1,5.1,12.7,4.9,8.1,9.0,6.3,61.41,150.76,82XAA04,4.5,0.6,3,0,3.4,2.3,0,4.1,82XAA04,6,17.9,2.24,1.79,4.48,12.78,2.02,3.95,8.95
1316,4,9,9,14,3,4,3.4,2008,U07m,82XAA04,14,70%,0.026,0.016,0.064,22.8,0,0,4.1,6.8,9.0,6.6,4.8,8.7,5.4,12.7,57.99,137.17,82XAA04,4,3,0,3.2,3,1.6,2.3,0,82XAA04,6,17.1,2.14,1.59,5.03,7.78,1.78,4.51,7.27
1317,4,9,9,15,3,4,3,2008,U07m,82XAA04,14,135%,0.029,0.013,0.05,18.5,0,0,4.2,12.7,4.4,5.5,4.3,12.7,5.9,7.2,56.84,126.64,82XAA04,3.4,0,3.2,4,3.3,0,1.6,2.3,82XAA04,6,17.8,2.23,1.35,5.93,6.66,1.27,6.28,6.68
1318,4,9,9,16,3,4,3.3,2008,U07m,82XAA04,14,160%,0.036,0.015,0.058,19.2,0,0,4.7,6.5,4.1,7.8,4.1,6.3,9.0,8.6,50.99,113.25,82XAA04,3,3.2,4,2.1,3.9,3.4,0,1.6,82XAA04,7,21.2,2.65,1.25,6.42,8.41,1.26,6.33,8.75
1319,4,9,9,17,3,5,3.9,2008,U07m,83XAA04,15,117%,0.045,0.021,0.083,21.8,0,0,4.9,6.3,5.9,6.4,4.6,6.8,4.8,12.7,52.33,113.62,83XAA04,3.3,4,2.1,3.9,3.7,3.4,3.4,0,83XAA04,7,23.8,2.98,1.31,6.10,8.36,1.46,5.48,11.60
1320,4,9,9,18,3,5,3.7,2008,U07m,83XAA04,15,63%,0.029,0.019,0.075,22.6,0,0,4.4,8.1,4.4,7.0,5.2,5.4,4.7,6.6,45.85,89.18,83XAA04,3.9,2.1,3.9,3,2.7,5,3.4,3.4,83XAA04,8,27.4,3.43,1.08,7.41,9.18,1.10,7.25,12.67
1321,4,9,9,19,3,5,2.7,2008,U07m,83XAA04,15,152%,0.024,0.01,0.04,20.1,0,0,3.8,5.2,4.3,4.9,3.8,5.1,3.2,5.6,35.89,55.28,83XAA04,3.7,3.9,3,4.3,3.7,4,5,3.4,83XAA04,8,31.0,3.88,0.70,11.48,5.69,0.48,16.82,10.46
1322,4,9,9,20,3,5,3.7,2008,U07m,83XAA04,15,92%,0.036,0.019,0.074,21.5,0,0,5.2,7.0,4.2,6.8,4.3,9.4,4.3,5.4,46.70,90.79,83XAA04,2.7,3,4.3,3.2,4,1.3,4,5,83XAA04,8,27.5,3.44,1.08,7.43,10.06,1.06,7.58,12.72
1323,4,9,9,21,3,0,4,2008,U07m,NM6,0,184%,0.058,0.022,0.089,0,0,0,4.7,6.1,5.0,12.7,9.0,12.7,6.8,6.4,63.42,180.85,NM6,3.7,4.3,3.2,0,0,0,1.3,4,NM6,5,16.5,2.06,1.94,4.13,7.34,2.13,3.76,8.25
1324,4,9,9,1,4,1,0,2008,U07m,85XAA04,20,0,0,0,0,11.6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,85XAA04,0,0,1.7,3.3,2.3,4.4,4.1,0,85XAA04,5,15.8,1.98,0.00,0.00,0.00,0.00,0.00,0.00
1325,4,9,9,2,4,1,2.3,2008,U07m,85XAA04,20,107%,0.015,0.007,0.029,21.5,0,0,9.0,7.3,3.7,6.1,8.0,5.0,3.1,4.6,46.79,97.26,85XAA04,0,1.7,3.3,2.5,0.3,3.5,4.4,4.1,85XAA04,7,19.8,2.48,0.93,8.61,12.38,0.62,12.96,5.69
1326,4,9,9,3,4,1,0.3,2008,U07m,85XAA04,20,0%,0,0,0,8,0,0,1.0,1.1,1.0,0.7,6.8,0.8,0.7,0.8,12.81,5.19,85XAA04,2.3,3.3,2.5,5.5,0.1,4.4,3.5,4.4,85XAA04,8,26.0,3.25,0.09,86.67,3.62,0.01,1151.78,0.98
1327,4,9,9,4,4,1,0.1,2008,U07m,85XAA04,20,0%,0,0,0,7.3,0,0,2.3,0.5,0.2,1.3,0.3,0.4,0.2,0.4,5.41,0.98,85XAA04,0.3,2.5,5.5,0.9,3.4,2.9,4.4,3.5,85XAA04,8,23.4,2.93,0.03,234.00,0.62,0.00,8898.00,0.29
1328,4,9,9,5,4,1,3.4,2008,U07m,18XAG04,19,78%,0.028,0.016,0.063,24.9,0,0,8.7,4.9,7.1,12.7,5.4,8.3,4.9,5.5,57.55,140.21,18XAG04,0.1,5.5,0.9,0,2.3,1.8,2.9,4.4,18XAG04,7,17.9,2.24,1.52,5.26,43.71,1.37,5.83,7.61
1329,4,9,9,6,4,1,2.3,2008,U07m,18XAG04,19,135%,0.017,0.007,0.029,21.9,0,0,3.6,9.1,9.0,12.7,4.4,6.4,5.0,5.6,55.95,139.72,18XAG04,3.4,0.9,0,0,2.4,2.3,1.8,2.9,18XAG04,6,13.7,1.71,1.34,5.96,7.26,1.21,6.63,3.94
1330,4,9,9,7,4,1,2.4,2008,U07m,18XAG04,19,59%,0.012,0.008,0.032,17,0,0,4.6,12.7,9.0,9.3,3.7,6.2,4.6,7.3,57.41,144.80,18XAG04,2.3,0,0,0.9,3.4,2.5,2.3,1.8,18XAG04,6,13.2,1.65,1.45,5.50,7.75,1.42,5.63,3.96
1331,4,9,9,8,4,1,3.4,2008,U07m,18XAG04,19,70%,0.027,0.016,0.064,19.6,0,0,5.3,12.7,7.1,7.7,6.5,5.7,5.2,7.6,57.83,144.63,18XAG04,2.4,0,0.9,2.2,1.3,4.2,2.5,2.3,18XAG04,7,15.8,1.98,1.72,4.65,13.00,2.19,3.66,6.72
1332,4,9,9,9,4,4,1.3,2008,U07m,85XAA04,18,245%,0.007,0.002,0.009,11.7,0,0,2.5,7.5,3.3,4.2,3.9,4.2,2.1,4.4,32.22,42.52,85XAA04,3.4,0.9,2.2,2.6,1.7,2.6,4.2,2.5,85XAA04,8,20.1,2.51,0.52,15.46,5.01,0.24,34.03,3.27
1333,4,9,9,10,4,4,1.7,2008,U07m,85XAA04,18,243%,0.011,0.004,0.015,15.5,0,0,5.1,5.5,3.6,3.6,7.3,5.4,3.6,3.7,37.73,62.77,85XAA04,1.3,2.2,2.6,4.3,0.4,2.3,2.6,4.2,85XAA04,8,19.9,2.49,0.68,11.71,9.18,0.38,21.33,4.23
1334,4,9,9,11,4,4,0.4,2008,U07m,85XAA04,18,78%,0,0,0.001,8.6,0,0,1.7,1.7,0.8,1.3,3.6,1.0,1.3,1.7,13.12,7.09,85XAA04,1.7,2.6,4.3,3.6,0.6,4.5,2.3,2.6,85XAA04,8,22.2,2.78,0.14,55.50,1.68,0.02,461.00,1.11
1335,4,9,9,12,4,4,0.6,2008,U07m,85XAA04,18,300%,0.001,0,0.002,9,0,0,5.4,1.6,1.3,3.8,1.5,1.7,1.1,2.6,18.91,14.96,85XAA04,0.4,4.3,3.6,1.4,3,4,4.5,2.3,85XAA04,8,23.5,2.94,0.20,39.17,2.98,0.03,233.64,1.76
1336,4,9,9,13,4,5,3,2008,U07m,84XAA04,17,73%,0.021,0.012,0.049,16.5,0,0,7.5,5.8,6.1,7.2,9.0,6.0,3.9,5.1,50.54,114.01,84XAA04,0.6,3.6,1.4,2.3,0,3.4,4,4.5,84XAA04,7,19.8,2.48,1.21,6.60,11.58,1.05,7.60,7.43
1337,4,9,9,14,4,5,0,2008,U07m,84XAA04,17,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,84XAA04,3,1.4,2.3,3.4,3.2,3,3.4,4,84XAA04,8,23.7,2.96,0.00,0.00,0.00,0.00,0.00,0.00
1338,4,9,9,15,4,5,3.2,2008,U07m,84XAA04,17,132%,0.032,0.014,0.056,21.6,0,0,9.0,7.4,4.4,6.4,4.0,6.3,4.6,6.2,48.22,102.73,84XAA04,0,2.3,3.4,3.2,4,3.3,3,3.4,84XAA04,7,22.6,2.83,1.13,7.06,7.11,1.10,7.28,9.04
1339,4,9,9,16,4,5,4,2008,U07m,84XAA04,17,121%,0.047,0.022,0.087,20,0,0,5.0,6.9,5.0,11.3,5.9,6.4,4.9,7.3,52.74,118.15,84XAA04,3.2,3.4,3.2,0.5,2.1,3.9,3.3,3,84XAA04,8,22.6,2.83,1.42,5.65,17.15,1.78,4.49,11.30
1340,4,9,9,17,4,5,2.1,2008,U07m,82XAA04,16,145%,0.014,0.006,0.024,15.5,0,0,3.1,5.0,7.3,6.7,3.2,4.6,3.2,4.9,37.95,64.30,82XAA04,4,3.2,0.5,1.9,3.9,3.7,3.9,3.3,82XAA04,8,24.4,3.05,0.69,11.62,8.77,0.41,19.30,6.41
1341,4,9,9,18,4,5,3.9,2008,U07m,82XAA04,16,224%,0.057,0.02,0.082,21.4,0,0,5.9,11.3,6.1,9.9,5.1,7.5,4.6,6.4,56.70,135.93,82XAA04,2.1,0.5,1.9,1.1,3,2.7,3.7,3.9,82XAA04,8,18.9,2.36,1.65,4.85,20.05,2.23,3.59,9.21
1342,4,9,9,19,4,5,3,2008,U07m,82XAA04,16,125%,0.027,0.012,0.049,19.3,0,0,3.9,7.8,6.6,11.2,3.7,5.7,4.7,5.7,49.36,104.18,82XAA04,3.9,1.9,1.1,0.4,4.3,3.7,2.7,3.7,82XAA04,8,21.7,2.71,1.11,7.23,16.01,0.98,8.15,8.14
1343,4,9,9,20,4,5,4.3,2008,U07m,82XAA04,16,29%,0.023,0.025,0.102,18.7,0,0,5.3,10.1,8.2,7.0,5.2,6.6,4.8,7.8,55.10,133.06,82XAA04,3,1.1,0.4,3.5,3.2,4,3.7,2.7,82XAA04,8,21.6,2.70,1.59,5.02,22.49,2.12,3.78,11.61
1344,4,9,9,21,4,0,3.2,2008,U07m,NM6,0,125%,0.03,0.014,0.055,0,0,0,3.8,11.3,4.3,12.7,9.0,12.7,4.0,5.9,63.81,167.26,NM6,4.3,0.4,3.5,0,0,0,4,3.7,NM6,5,15.9,1.99,1.61,4.97,11.32,1.35,5.92,6.36
1345,4,9,9,1,5,1,1.7,2008,U07m,81XAA04,21,26%,0.003,0.004,0.016,16,0,0,9.0,12.7,2.4,4.1,3.1,5.4,9.0,12.7,58.36,162.97,81XAA04,0,0,4.8,3.6,3.3,2.3,0,0,81XAA04,4,14.0,1.75,0.97,8.24,2.08,0.44,18.06,2.98
1346,4,9,9,2,5,1,3.3,2008,U07m,81XAA04,21,39%,0.017,0.015,0.059,21.6,0,0,5.9,5.2,4.3,5.9,5.1,11.7,5.3,12.7,56.17,132.09,81XAA04,1.7,4.8,3.6,3.8,2.5,0.3,2.3,0,81XAA04,7,19.0,2.38,1.39,5.76,18.17,1.34,5.97,7.84
1347,4,9,9,3,5,1,2.5,2008,U07m,81XAA04,21,144%,0.02,0.009,0.034,21.5,0,0,3.9,5.2,3.6,9.1,2.8,12.2,8.0,6.6,51.47,109.13,81XAA04,3.3,3.6,3.8,1,5.5,0.1,0.3,2.3,81XAA04,8,19.9,2.49,1.01,7.96,39.48,0.67,11.99,6.22
1348,4,9,9,4,5,1,5.5,2008,U07m,81XAA04,21,70%,0.067,0.041,0.162,26,0,0,6.2,7.5,7.6,8.2,7.7,7.9,8.8,12.1,66.07,191.64,81XAA04,2.5,3.8,1,3,0.9,3.4,0.1,0.3,81XAA04,8,15.0,1.88,2.93,2.73,92.04,5.61,1.43,10.31
1349,4,9,9,5,5,1,0.9,2008,U07m,2XT4E04,22,224%,0.003,0.001,0.004,12.7,0,0,1.3,6.0,2.1,2.5,9.0,3.6,1.9,11.5,37.84,43.62,2XT4E04,5.5,1,3,3.6,0,2.3,3.4,0.1,2XT4E04,7,18.9,2.36,0.38,21.00,11.27,0.09,86.51,2.13
1350,4,9,9,6,5,1,0,2008,U07m,2XT4E04,22,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2XT4E04,0.9,3,3.6,3,0,2.4,2.3,3.4,2XT4E04,7,18.6,2.33,0.00,0.00,0.00,0.00,0.00,0.00
1351,4,9,9,7,5,1,0,2008,U07m,2XT4E04,22,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2XT4E04,0,3.6,3,1.9,0.9,3.4,2.4,2.3,2XT4E04,7,17.5,2.19,0.00,0.00,0.00,0.00,0.00,0.00
1352,4,9,9,8,5,1,0.9,2008,U07m,2XT4E04,22,554%,0.004,0.001,0.005,11.1,0,0,9.0,2.9,2.9,6.0,2.6,5.2,1.9,3.5,34.03,45.72,2XT4E04,0,3,1.9,1,2.2,1.3,3.4,2.4,2XT4E04,7,15.2,1.90,0.47,16.89,3.41,0.17,46.25,1.71
1353,4,9,9,9,5,4,2.2,2008,U07m,84XAA04,23,186%,0.017,0.007,0.026,17.9,0,0,6.4,6.8,6.2,5.4,4.1,7.2,5.7,5.0,46.75,96.12,84XAA04,0.9,1.9,1,3,2.6,1.7,1.3,3.4,84XAA04,8,15.8,1.98,1.11,7.18,11.02,1.04,7.71,4.35
1354,4,9,9,10,5,4,2.6,2008,U07m,84XAA04,23,102%,0.018,0.009,0.036,17.5,0,0,4.9,9.2,4.2,10.0,3.4,11.0,5.4,8.5,56.62,121.66,84XAA04,2.2,1,3,0.7,4.3,0.4,1.7,1.3,84XAA04,8,14.6,1.83,1.42,5.62,19.00,1.40,5.70,4.75
1355,4,9,9,11,5,4,4.3,2008,U07m,84XAA04,23,179%,0.063,0.025,0.099,22.9,0,0,5.6,7.5,7.7,8.6,4.9,11.2,8.2,9.1,62.82,170.10,84XAA04,2.6,3,0.7,2.1,3.6,0.6,0.4,1.7,84XAA04,8,14.7,1.84,2.34,3.42,32.92,3.99,2.00,7.90
1356,4,9,9,12,5,4,3.6,2008,U07m,84XAA04,23,54%,0.025,0.018,0.071,23.2,0,0,4.1,10.7,5.7,12.1,6.5,6.9,7.7,11.5,65.09,171.42,84XAA04,4.3,0.7,2.1,0.2,1.4,3,0.6,0.4,84XAA04,8,12.7,1.59,2.27,3.53,44.47,2.97,2.69,5.72
1357,4,9,9,13,5,5,1.4,2008,U07m,17XGA04,24,142%,0.006,0.003,0.011,13.6,0,0,2.5,5.1,7.9,9.4,3.4,12.7,2.9,8.9,52.77,101.28,17XGA04,3.6,2.1,0.2,0.5,2.3,0,3,0.6,17XGA04,7,12.3,1.54,0.91,8.79,14.26,0.49,16.48,2.15
1358,4,9,9,14,5,5,2.3,2008,U07m,17XGA04,24,135%,0.016,0.007,0.028,15.4,0,0,5.6,11.7,7.4,12.7,3.6,5.3,9.0,5.5,60.90,155.65,17XGA04,1.4,0.2,0.5,0,3.4,3.2,0,3,17XGA04,6,11.7,1.46,1.57,5.09,19.90,1.28,6.25,3.36
