field_trial_key|id|notes|notes2|notes3|planted_order|live_quantity|is_plus_ynu|live_dbh_cm|live_height_cm|leaf_score|canker_score|tree_spacing_ft|row_nbr|column_nbr|replication_nbr|plot_nbr|block_nbr|id_test_spec|id_site
5br3|700|0|0|0|-1|1|U|1.1|-1|3|-1|8x10|3|7|3|4|2|30|9
5br3|701|0|0|0|-1|1|U|1|-1|4|-1|8x10|3|8|3|4|2|30|9
8bg3|702|0|0|0|-1|1|Y|1.7|-1|5|-1|8x10|3|9|3|3|2|30|9
8bg3|703|0|0|0|-1|1|Y|1.8|-1|5|-1|8x10|3|10|3|3|2|30|9
2b52|704|0|0|0|-1|1|U|1.8|-1|4|-1|8x10|3|11|3|4|2|30|9
2b52|705|0|0|0|-1|1|U|1.4|-1|4|-1|8x10|3|12|3|4|2|30|9
2b55|706|Deer broken|0|animal|-1|0|U|0|-1|-1|-1|8x10|3|13|3|5|2|30|9
2b55|707|0|0|0|-1|1|U|1.4|-1|4|-1|8x10|3|14|3|5|2|30|9
18bg19|708|leaf spot|0|0|-1|1|N|1.3|-1|3|-1|8x10|3|15|3|6|2|30|9
18bg19|709|leaf spot|0|0|-1|1|N|1.5|-1|3|-1|8x10|3|16|3|6|2|30|9
3bc1|710|0|0|0|-1|1|Y|2|-1|5|-1|8x10|3|17|3|7|2|30|9
3bc1|711|0|0|0|-1|1|U|1.5|-1|4|-1|8x10|3|18|3|7|2|30|9
2b3|712|0|0|0|-1|1|U|1.9|-1|5|-1|8x10|3|19|3|8|2|30|9
2b3|713|0|0|0|-1|1|U|1.9|-1|4|-1|8x10|3|20|3|8|2|30|9
2b25|714|0|0|0|-1|1|Y|2.1|-1|5|-1|8x10|3|21|3|9|2|30|9
2b25|715|0|0|0|-1|1|Y|2.1|-1|5|-1|8x10|3|22|3|9|2|30|9
11ab10|716|wide form, bad leaves|0|0|-1|1|U|2.6|-1|4|-1|8x10|3|23|3|10|2|30|9
11ab10|717|wide form, bad leaves|0|0|-1|1|Y|3|-1|4|-1|8x10|3|24|3|10|2|30|9
11ab22|718|0|0|0|-1|1|Y|3|-1|4|-1|8x10|3|25|3|11|2|30|9
11ab22|719|0|0|0|-1|1|Y|2.4|-1|4|-1|8x10|3|26|3|11|2|30|9
14b7|720|wide form|0|0|-1|1|Y|2|-1|4|-1|8x10|3|27|3|12|2|30|9
14b7|721|wide form|0|0|-1|1|Y|2|-1|4|-1|8x10|3|28|3|12|2|30|9
14b21|722|0|0|0|-1|1|Y|1.9|-1|4|-1|8x10|3|29|3|13|2|30|9
14b21|723|0|0|0|-1|1|Y|2|-1|4|-1|8x10|3|30|3|13|2|30|9
14b10|724|0|0|0|-1|1|U|1.7|-1|4|-1|8x10|3|31|3|14|2|30|9
14b10|725|0|0|0|-1|1|U|1.2|-1|4|-1|8x10|3|32|3|14|2|30|9
16ab8|726|0|0|0|-1|1|U|1.7|-1|4|-1|8x10|3|33|3|15|2|30|9
16ab8|727|Note bare root whip planted after this tree; col=34.5, Leaf=4, DBH=1.8 |0|0|-1|1|U|1.6|-1|4|-1|8x10|3|34|3|15|2|30|9
23ba11|728|0|0|0|-1|1|U|1.7|-1|4|-1|8x10|3|35|3|16|2|30|9
23ba11|729|0|0|0|-1|1|U|1.8|-1|4|-1|8x10|3|36|3|16|2|30|9
100aa12|730|0|0|0|-1|1|U|1.8|-1|4|-1|8x10|3|37|3|17|2|30|9
100aa12|731|0|0|0|-1|1|U|1.8|-1|4|-1|8x10|3|38|3|17|2|30|9
105aa3|732|0|0|0|-1|1|U|1.5|-1|4|-1|8x10|3|39|3|18|2|30|9
105aa3|733|0|0|0|-1|1|U|1.7|-1|4|-1|8x10|3|40|3|18|2|30|9
106aa7|734|End of Row 3, Primary trees|0|0|-1|1|Y|2.2|-1|4|-1|8x10|3|41|3|19|2|30|9
2b29|735|Start row 3, Secondary trees|0|0|-1|1|U|1.2|-1|4|-1|8x10|3|42|3|20|2|30|9
2b29|736|0|0|0|-1|1|U|1.3|-1|4|-1|8x10|3|43|3|20|2|30|9
14b3|737|Was incorrectly named 14b30.|0|0|-1|1|U|1.1|-1|4|-1|8x10|3|44|3|21|2|30|9
2b4|738|Redish leaves/stems, weak?|0|0|-1|1|U|1.7|-1|4|-1|8x10|3|45|3|22|2|30|9
2b4|739|Very redish, weak? ELD|0|0|-1|1|U|1.8|-1|4|-1|8x10|3|46|3|22|2|30|9
22bg8|740|stem broken|0|animal|-1|0|U|0|-1|-1|-1|8x10|3|47|3|23|2|30|9
14b17|741|0|0|0|-1|1|U|1.4|-1|4|-1|8x10|3|48|3|24|2|30|9
23ba5|742|deer broken|0|animal|-1|0|U|0|-1|-1|-1|8x10|3|49|3|25|2|30|9
11ab11|743|0|0|0|-1|1|U|1.6|-1|4|-1|8x10|3|50|3|26|2|30|9
106aa3|744|ELD|0|0|-1|1|U|1.7|-1|4|-1|8x10|3|51|3|27|2|30|9
22bg7|745|End of Row 3, Secondary trees|0|0|-1|1|U|1.4|-1|4|-1|8x10|3|52|3|28|2|30|9
dn34|746|Start 2017 row 4 Primary clones|0|0|-1|1|U|1.1|-1|3|-1|8x10|4|1|4|1|2|30|9
dn34|747|0|0|0|-1|1|U|1.2|-1|3|-1|8x10|4|2|4|1|2|30|9
dn34|748|0|0|0|-1|1|U|1.3|-1|3|-1|8x10|4|3|4|1|2|30|9
7bt1|749|0|0|0|-1|1|U|1.3|-1|4|-1|8x10|4|4|4|2|2|30|9
7bt1|750|0|0|0|-1|1|Y|1.8|-1|4|-1|8x10|4|5|4|2|2|30|9
3bc3|751|0|0|0|-1|1|Y|1.9|-1|5|-1|8x10|4|6|4|3|2|30|9
3bc3|752|0|0|0|-1|1|U|1|-1|5|-1|8x10|4|7|4|3|2|30|9
8bg9|753|0|0|0|-1|1|Y|1.6|-1|4|-1|8x10|4|8|4|4|2|30|9
8bg9|754|0|0|0|-1|1|U|1.3|-1|4|-1|8x10|4|9|4|4|2|30|9
2b6|755|0|0|0|-1|1|Y|1.7|-1|4|-1|8x10|4|10|4|5|2|30|9
2b6|756|0|0|0|-1|1|U|1.3|-1|4|-1|8x10|4|11|4|5|2|30|9
8gb2|757|0|0|0|-1|1|U|1.1|-1|4|-1|8x10|4|12|4|6|2|30|9
8gb2|758|deer broken|0|animal|-1|1|U|0.5|-1|4|-1|8x10|4|13|4|6|2|30|9
2b71|759|droopy form|0|0|-1|1|N|1.5|-1|4|-1|8x10|4|14|4|7|2|30|9
2b71|760|droopy form|0|0|-1|1|N|1.1|-1|4|-1|8x10|4|15|4|7|2|30|9
18bg2|761|0|0|0|-1|1|U|1.3|-1|4|-1|8x10|4|16|4|8|2|30|9
18bg2|762|deer broken|0|animal|-1|1|U|1.2|-1|-1|-1|8x10|4|17|4|8|2|30|9
18bg25|763|0|0|0|-1|1|U|1.2|-1|5|-1|8x10|4|18|4|9|2|30|9
18bg25|764|0|0|0|-1|1|U|1|-1|5|-1|8x10|4|19|4|9|2|30|9
2b21|765|0|0|0|-1|1|U|1.1|-1|4|-1|8x10|4|20|4|10|2|30|9
2b21|766|Weak, 8 inches of growth.|0|0|-1|1|N|0.9|-1|3|-1|8x10|4|21|4|10|2|30|9
a502|767|0|0|0|-1|1|U|1.4|-1|4|-1|8x10|4|22|4|11|2|30|9
1bw6|768|0|0|0|-1|1|Y|2.2|-1|5|-1|8x10|4|23|4|12|2|30|9
1bw6|769|0|0|0|-1|1|Y|2.3|-1|5|-1|8x10|4|24|4|12|2|30|9
23ba15|770|0|0|0|-1|1|Y|2.4|-1|5|-1|8x10|4|25|4|13|2|30|9
23ba15|771|0|0|0|-1|1|U|1.6|-1|5|-1|8x10|4|26|4|13|2|30|9
22bg1|772|0|0|0|-1|1|U|1.5|-1|4|-1|8x10|4|27|4|14|2|30|9
22bg1|773|0|0|0|-1|1|U|1.4|-1|4|-1|8x10|4|28|4|14|2|30|9
23ba18|774|0|0|0|-1|1|U|1.6|-1|5|-1|8x10|4|29|4|15|2|30|9
23ba18|775|0|0|0|-1|1|U|1.5|-1|4|-1|8x10|4|30|4|15|2|30|9
14b31|776|0|0|0|-1|1|U|1.3|-1|4|-1|8x10|4|31|4|16|2|30|9
14b31|777|0|0|0|-1|1|U|0.9|-1|4|-1|8x10|4|32|4|16|2|30|9
20bs1|778|wide|0|0|-1|1|U|2.1|-1|4|-1|8x10|4|33|4|17|2|30|9
20bs1|779|0|0|0|-1|1|U|1.8|-1|4|-1|8x10|4|34|4|17|2|30|9
23ba10|780|0|0|0|-1|1|U|1.4|-1|4|-1|8x10|4|35|4|18|2|30|9
23ba10|781|0|0|0|-1|1|U|1.3|-1|4|-1|8x10|4|36|4|18|2|30|9
105aa5|782|0|0|0|-1|1|U|1.3|-1|4|-1|8x10|4|37|4|19|2|30|9
105aa5|783|0|0|0|-1|1|U|1.5|-1|4|-1|8x10|4|38|4|19|2|30|9
100aa11|784|0|0|0|-1|1|U|1.8|-1|4|-1|8x10|4|39|4|20|2|30|9
100aa11|785|End of Row 4, Primary trees|0|0|-1|1|Y|2.3|-1|4|-1|8x10|4|40|4|20|2|30|9
gg7|786|Start row 4, Secondary planting. Deer browsed|0|animal|-1|0|U|0|-1|-1|-1|8x10|4|50|4|21|2|30|9
gg7|787|deer browsed|0|animal|-1|0|U|0|-1|-1|-1|8x10|4|51|4|21|2|30|9
gg7|788|deer browsed|0|animal|-1|0|U|0|-1|-1|-1|8x10|4|52|4|21|2|30|9
23ba2|789|stem destroyed, by wood chuck hole.|0|animal|-1|0|U|0|-1|-1|-1|8x10|4|53|4|22|2|30|9
104aa12|790|weak|0|0|-1|1|U|1.5|-1|4|-1|8x10|4|54|4|23|2|30|9
20bs6|791|0|0|0|-1|1|U|1.2|-1|4|-1|8x10|4|55|4|24|2|30|9
20bs8|792|0|0|0|-1|1|Y|2.1|-1|4|-1|8x10|4|56|4|25|2|30|9
11ab3|793|0|0|0|-1|1|U|1.7|-1|4|-1|8x10|4|57|4|26|2|30|9
106aa1|794|0|0|0|-1|1|Y|2|-1|4|-1|8x10|4|58|4|27|2|30|9
20bs5|795|0|0|0|-1|1|U|1.5|-1|4|-1|8x10|4|59|4|28|2|30|9
107aa7|796|End of Row 4, Secondary trees|0|0|-1|1|U|1.4|-1|4|-1|8x10|4|60|4|29|2|30|9
14b7|797|SW site corner|Demo1|c|1|1|U|5|160.02|-1|-1|9x9|1|1|1|-1|1|40|12
14b7|798|0|Demo1|t|2|1|U|8|160.02|-1|-1|9x9|2|1|1|-1|1|40|12
25r10|799|25xr family|Demo1|c|3|1|U|13|160.02|-1|-1|9x9|3|1|1|-1|1|40|12
cag204|800|0|Demo1|c|4|1|U|6|160.02|-1|-1|9x9|4|1|1|-1|1|40|12
dn34|801|Removed Tube at RL|Demo1|c|5|1|U|13|160.02|-1|-1|9x9|5|1|1|-1|1|40|12
25r4|802|25xr family|Demo1|s|6|1|U|5|160.02|-1|-1|9x9|6|1|1|-1|1|40|12
cag204|803|0|Demo1|s|7|1|U|5|160.02|-1|-1|9x9|7|1|1|-1|1|40|12
te12|804|TxE family|Demo1|t|8|1|U|4|160.02|-1|-1|9x9|1|2|2|-1|1|40|12
te3|805|TxE family|Demo1|c|9|1|U|5|160.02|-1|-1|9x9|2|2|2|-1|1|40|12
dn34|806|0|Demo1|t|10|1|U|14|160.02|-1|-1|9x9|3|2|2|-1|1|40|12
25r20|807|25xr family|Demo1|t|11|1|U|5|160.02|-1|-1|9x9|4|2|2|-1|1|40|12
1bw6|808|0|Demo1|t|12|1|U|7|160.02|-1|-1|9x9|5|2|2|-1|1|40|12
2b25|809|0|Demo1|s|13|1|U|7|160.02|-1|-1|9x9|6|2|2|-1|1|40|12
14b7|810|0|Demo1|s|14|1|U|6|160.02|-1|-1|9x9|7|2|2|-1|1|40|12
2b25|811|0|Demo1|t|15|1|U|7|160.02|-1|-1|9x9|1|3|3|-1|1|40|12
cag204|812|0|Demo1|t|16|1|U|6|160.02|-1|-1|9x9|2|3|3|-1|1|40|12
1bw6|813|0|Demo1|s|17|1|U|5|142.24|-1|-1|9x9|3|3|3|-1|1|40|12
1bw6|814|0|Demo1|c|18|1|U|5|160.02|-1|-1|9x9|4|3|3|-1|1|40|12
2b25|815|0|Demo1|c|19|1|U|8|160.02|-1|-1|9x9|5|3|3|-1|1|40|12
dn34|816|0|Demo1|s|20|1|U|8|160.02|-1|-1|9x9|6|3|3|-1|1|40|12
te6|817|TxE family|Demo1|s|21|1|U|6|160.02|-1|-1|9x9|7|3|3|-1|1|40|12
25r5|818|May have figure|Demo2|s|22|1|U|7|160.02|-1|-1|9x9|1|4|4|-1|1|40|12
agrr1|819|Has light figure|Demo2|s|23|1|U|2|124.46|-1|-1|9x9|2|4|4|-1|1|40|12
agrr1|820|Has light figure|Demo2|s|24|1|U|4|160.02|-1|-1|9x9|3|4|4|-1|1|40|12
2b29|821|Hard to split but, may not be figured|Demo2|s|25|1|U|5|160.02|-1|-1|9x9|4|4|4|-1|1|40|12
23ba10|822|Good rooting P. alba back cross|Demo2|s|26|1|U|7|160.02|-1|-1|9x9|5|4|4|-1|1|40|12
te15|823|law1, stem was next to root|Demo2|t|27|1|U|2|111.76|-1|-1|9x9|1|5|5|-1|1|40|12
te15|824|law2, second stem next to root|Demo2|t|28|1|U|2|88.9|-1|-1|9x9|2|5|5|-1|1|40|12
te15|825|law3, third stem next to root|Demo2|t|29|1|U|2|81.28|-1|-1|9x9|3|5|5|-1|1|40|12
8bg3|826|Good rooting P. grandidentata back cross|Demo2|s|30|1|U|6|160.02|-1|-1|9x9|4|5|5|-1|1|40|12
23ba10|827|Good rooting P. alba back cross|Demo2|s|31|1|U|5|160.02|-1|-1|9x9|5|5|5|-1|1|40|12
1bw6|828|NE Site corner|Demo3|s|1|1|U|6|160.02|-1|-1|9x9|1|1|1|-1|2|41|13
dn34|829|0|Demo3|c|2|1|U|13|160.02|-1|-1|9x9|2|1|1|-1|2|41|13
25r10|830|25xr family|Demo3|s|3|1|U|9|160.02|-1|-1|9x9|3|1|1|-1|2|41|13
2b25|831|0|Demo3|t|4|1|U|9|160.02|-1|-1|9x9|4|1|1|-1|2|41|13
14b7|832|0|Demo3|c|5|1|U|7|160.02|-1|-1|9x9|5|1|1|-1|2|41|13
1bw6|833|0|Demo3|s|6|1|U|10|160.02|-1|-1|9x9|6|1|1|-1|2|41|13
te5|834|TxE family|Demo3|s|7|1|U|5|154.94|-1|-1|9x9|7|1|1|-1|2|41|13
cag204|835|0|Demo3|c|8|1|U|6|160.02|-1|-1|9x9|1|2|2|-1|2|41|13
dn34|836|0|Demo3|t|9|1|U|11|160.02|-1|-1|9x9|2|2|2|-1|2|41|13
2b25|837|0|Demo3|s|10|1|U|12|160.02|-1|-1|9x9|3|2|2|-1|2|41|13
14b7|838|0|Demo3|t|11|1|U|8|160.02|-1|-1|9x9|4|2|2|-1|2|41|13
dn34|839|0|Demo3|s|12|1|U|11|160.02|-1|-1|9x9|5|2|2|-1|2|41|13
25r4|840|25xr family|Demo3|t|13|1|U|10|160.02|-1|-1|9x9|6|2|2|-1|2|41|13
cag204|841|0|Demo3|t|14|1|U|5|160.02|-1|-1|9x9|7|2|2|-1|2|41|13
1bw6|842|0|Demo3|t|15|1|U|8|160.02|-1|-1|9x9|1|3|3|-1|2|41|13
25r20|843|25xr family|Demo3|c|16|1|U|8|160.02|-1|-1|9x9|2|3|3|-1|2|41|13
te7|844|TxE family|Demo3|c|17|1|U|6|160.02|-1|-1|9x9|3|3|3|-1|2|41|13
cag204|845|0|Demo3|s|18|1|U|7|160.02|-1|-1|9x9|4|3|3|-1|2|41|13
te1|846|TxE family|Demo3|t|19|1|U|5|160.02|-1|-1|9x9|5|3|3|-1|2|41|13
14b7|847|0|Demo3|s|20|1|U|10|160.02|-1|-1|9x9|6|3|3|-1|2|41|13
2b25|848|0|Demo3|c|21|1|U|9|160.02|-1|-1|9x9|7|3|3|-1|2|41|13
23ba10|849|0|Demo4|t|22|1|U|8|160.02|-1|-1|9x9|1|4|4|-1|2|41|13
23ba10|850|Has 6 SS staples|Demo4|s|23|1|U|5|160.02|-1|-1|9x9|2|4|4|-1|2|41|13
gg8|851|PostNE - WEST Edge (Rows WtoE) - Start: 2017-PostNE-West-Measurement|dead|0|-1|0|U|-1|-1|-1|-1|4x6|1|1|1|1|1|52|9
4gw10|852|0|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|2|1|2|1|52|9
2bg7|853|0|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|3|1|3|1|52|9
16ab2|854|Early Leaf Drop (ELD)|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|4|1|4|1|52|9
4gw13|855|0|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|5|1|5|1|52|9
20bs7|856|ELD|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|6|1|6|1|52|9
20bs3|857|0|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|7|1|7|1|52|9
16ab3|858|ELD|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|8|1|8|1|52|9
4ab7|859|ELD, Branchy|0|0|-1|1|N|-1|-1|-1|-1|4x6|1|9|1|9|1|52|9
80aa3mf|860|0|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|10|1|10|1|52|9
80aa3mf|861|0|Thin later|0|-1|1|U|-1|-1|-1|-1|4x6|1|11|1|10|1|52|9
89aa1|862|Crooked form|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|12|1|11|1|52|9
89aa1|863|Crooked form|Thin later|0|-1|1|U|-1|-1|-1|-1|4x6|1|13|1|11|1|52|9
2b22|864|leaf miners|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|14|1|12|1|52|9
2b25|865|ELD|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|15|1|13|1|52|9
dn34|866|ELD|2017 get whips|0|-1|1|U|-1|-1|-1|-1|4x6|1|16|1|17|1|52|9
dn34|867|ELD|2017 get whips, thin later|0|-1|1|U|-1|-1|-1|-1|4x6|1|17|1|17|1|52|9
dn34|868|ELD|2017 get whips|0|-1|1|U|-1|-1|-1|-1|4x6|1|18|1|17|1|52|9
dn34|869|ELD|2017 get whips, thin later|animal|-1|1|U|-1|-1|-1|-1|4x6|1|19|1|17|1|52|9
dn34|870|ELD|2017 get whips|0|-1|1|U|-1|-1|-1|-1|4x6|1|20|1|17|1|52|9
1bw6|871|ELD|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|21|1|18|1|52|9
1bw6|872|ELD|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|22|1|18|1|52|9
105aa5|873|0|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|23|1|19|1|52|9
105aa5|874|0|Thin later|0|-1|1|U|-1|-1|-1|-1|4x6|1|24|1|19|1|52|9
1bw1|875|dry stem canker|2017 get whips|0|-1|1|N|-1|-1|-1|-1|4x6|1|25|1|20|1|52|9
20bs1|876|bursting sleeve (why N score?, form?)|2017 get whips|0|-1|1|U|-1|-1|-1|-1|4x6|1|26|1|21|1|52|9
1bw1|877|0|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|27|1|22|1|52|9
97aa11|878|0|Thin later|0|-1|1|U|-1|-1|-1|-1|4x6|1|28|1|24|1|52|9
3bc3|879|0|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|29|1|25|1|52|9
4ab9|880|bursting sleeve|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|30|1|26|1|52|9
4ab9|881|0|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|31|1|26|1|52|9
92aa11|882|0|Thin later|0|-1|1|U|-1|-1|-1|-1|4x6|1|32|1|27|1|52|9
92aa11|883|0|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|33|1|27|1|52|9
2b6|884|0|2017 get whips, thin later|0|-1|1|U|-1|-1|-1|-1|4x6|1|34|1|28|1|52|9
2b6|885|ELD|2017 get whips, thin later|0|-1|1|U|-1|-1|-1|-1|4x6|1|35|1|28|1|52|9
4ab4|886|ELD|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|36|1|29|1|52|9
4ab4|887|0|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|37|1|29|1|52|9
101aa11|888|0|Thin later|0|-1|1|U|-1|-1|-1|-1|4x6|1|38|1|30|1|52|9
101aa11|889|0|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|39|1|30|1|52|9
101aa11|890|0|Thin later|0|-1|1|U|-1|-1|-1|-1|4x6|1|40|1|30|1|52|9
2b4|891|0|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|41|1|31|1|52|9
2b64|892|0|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|42|1|32|1|52|9
2b50|893|0|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|43|1|33|1|52|9
2b62|894|ELD|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|44|1|34|1|52|9
c173|895|0|2017 get whips|0|-1|1|U|-1|-1|-1|-1|4x6|1|45|1|35|1|52|9
c173|896|0|2017 get whips, thin later|0|-1|1|U|-1|-1|-1|-1|4x6|1|46|1|35|1|52|9
c173|897|0|2017 get whips|0|-1|1|U|-1|-1|-1|-1|4x6|1|47|1|35|1|52|9
98aa11|898|good form|Thin later|0|-1|1|U|-1|-1|-1|-1|4x6|1|48|1|36|1|52|9
98aa11|899|0|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|49|1|36|1|52|9
98aa11|900|0|Thin later|0|-1|1|U|-1|-1|-1|-1|4x6|1|50|1|36|1|52|9
101aa11|901|0|Thin later|0|-1|1|U|-1|-1|-1|-1|4x6|1|51|1|37|1|52|9
101aa11|902|0|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|52|1|37|1|52|9
101aa11|903|0|Thin later|0|-1|1|U|-1|-1|-1|-1|4x6|1|53|1|37|1|52|9
105aa3|904|0|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|54|1|38|1|52|9
16ab7|905|ELD|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|55|1|39|1|52|9
105aa5|906|0|0|0|-1|1|U|-1|-1|-1|-1|4x6|1|56|1|40|1|52|9
4gw11|907|Start 2017 row 1 secondary planting|0|0|-1|1|U|-1|-1|-1|-1|8x10|1|57|1|41|2|52|9
zoss|908|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|1|58|1|42|2|52|9
2b66|909|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|1|59|1|43|2|52|9
98aa11|910|0|0|0|-1|1|Y|-1|-1|-1|-1|8x10|1|60|1|44|2|52|9
14b16|911|0|0|0|-1|1|Y|-1|-1|-1|-1|8x10|1|61|1|45|2|52|9
13gb6|912|Was incorrectly labeled 14b16|0|0|-1|1|U|-1|-1|-1|-1|8x10|1|62|1|45|2|52|9
15b5|913|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|1|63|1|46|2|52|9
19gb1|914|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|1|64|1|47|2|52|9
14b18|915|Leaf specks|0|0|-1|1|Y|-1|-1|-1|-1|8x10|1|65|1|48|2|52|9
16ab1|916|ELD|0|0|-1|1|U|-1|-1|-1|-1|8x10|1|66|1|49|2|52|9
14b6|917|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|1|67|1|50|2|52|9
18bg17|918|0|0|0|-1|1|Y|-1|-1|-1|-1|8x10|1|68|1|51|2|52|9
14b14|919|Nice!|0|0|-1|1|Y|-1|-1|-1|-1|8x10|1|69|1|52|2|52|9
14b30|920|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|1|70|1|53|2|52|9
2b24|921|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|1|71|1|54|2|52|9
15b14|922|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|1|72|1|55|2|52|9
19gb9|923|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|1|73|1|56|2|52|9
2b7|924|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|1|74|1|57|2|52|9
14b13|925|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|1|75|1|58|2|52|9
15b8|926|ELD|0|0|-1|1|U|-1|-1|-1|-1|8x10|1|76|1|59|2|52|9
15b11|927|ELD|0|0|-1|1|U|-1|-1|-1|-1|8x10|1|77|1|60|2|52|9
14b11|928|End of Row 1, Secondary trees|0|0|-1|1|U|-1|-1|-1|-1|8x10|1|78|1|61|2|52|9
4gw11|929|Start row 2, secondary trees|0|0|-1|1|U|-1|-1|-1|-1|4x6|2|1|2|1|1|52|9
2b73|930|ELD - May be tallest tree, with 12 feet of growth in 2017.|0|0|-1|1|Y|-1|-1|-1|-1|4x6|2|2|2|2|1|52|9
4gw12|931|0|0|0|-1|1|U|-1|-1|-1|-1|4x6|2|3|2|3|1|52|9
2b68|932|0|0|0|-1|1|U|-1|-1|-1|-1|4x6|2|4|2|4|1|52|9
16ab4|933|ELD|0|0|-1|1|U|-1|-1|-1|-1|4x6|2|5|2|5|1|52|9
16ab8|934|bursting sleeve|0|0|-1|1|Y|-1|-1|-1|-1|4x6|2|6|2|6|1|52|9
20bs9|935|branchy, buck rubbed, sprouty|0|0|-1|1|U|-1|-1|-1|-1|4x6|2|7|2|7|1|52|9
16ab1|936|ELD|0|0|-1|1|U|-1|-1|-1|-1|4x6|2|8|2|8|1|52|9
98aa11|937|0|Thin later|0|-1|1|Y|-1|-1|-1|-1|4x6|2|9|2|9|1|52|9
98aa11|938|0|0|0|-1|1|Y|-1|-1|-1|-1|4x6|2|10|2|9|1|52|9
98aa11|939|0|Thin later|0|-1|1|Y|-1|-1|-1|-1|4x6|2|11|2|11|1|52|9
98aa11|940|ELD|Thin later|0|-1|1|U|-1|-1|-1|-1|4x6|2|12|2|11|1|52|9
2b29|941|buck rubbed|2017 get whips|animal|-1|1|U|-1|-1|-1|-1|4x6|2|13|2|12|1|52|9
97aa11|942|0|0|0|-1|1|U|-1|-1|-1|-1|4x6|2|14|2|13|1|52|9
zoss|943|0|0|0|-1|1|U|-1|-1|-1|-1|4x6|2|15|2|14|1|52|9
2b6|944|0|0|0|-1|1|U|-1|-1|-1|-1|4x6|2|16|2|15|1|52|9
100aa12|945|0|0|0|-1|1|U|-1|-1|-1|-1|4x6|2|17|2|16|1|52|9
95aa11|946|branchy|0|0|-1|1|U|-1|-1|-1|-1|4x6|2|18|2|17|1|52|9
95aa11|947|branchy|Thin later|0|-1|1|U|-1|-1|-1|-1|4x6|2|19|2|17|1|52|9
105aa3|948|ELD, branchy|Thin later|0|-1|1|U|-1|-1|-1|-1|4x6|2|20|2|18|1|52|9
105aa3|949|branchy|0|0|-1|1|U|-1|-1|-1|-1|4x6|2|21|2|18|1|52|9
14b7|950|0|2017 get whips|0|-1|1|U|-1|-1|-1|-1|4x6|2|22|2|19|1|52|9
105aa3|951|0|Thin later|0|-1|1|U|-1|-1|-1|-1|4x6|2|23|2|20|1|52|9
105aa3|952|0|0|0|-1|1|U|-1|-1|-1|-1|4x6|2|24|2|20|1|52|9
zoss|953|branchy|Thin later|0|-1|1|U|-1|-1|-1|-1|4x6|2|25|2|25|1|52|9
zoss|954|branchy|0|0|-1|1|U|-1|-1|-1|-1|4x6|2|26|2|25|1|52|9
2b3|955|0|2017 get whips|0|-1|1|N|-1|-1|-1|-1|4x6|2|27|2|26|1|52|9
2b3|956|branch tree top, leaf spots|2017 get whips, thin later|0|-1|1|N|-1|-1|-1|-1|4x6|2|28|2|26|1|52|9
2b3|957|branch tree top, leaf spots. 2017 FW split figured wood sample|2017 get whips|0|-1|1|N|-1|-1|-1|-1|4x6|2|29|2|26|1|52|9
2b25|958|branch tree top, leaf spots|2017 get whips|0|-1|1|U|-1|-1|-1|-1|4x6|2|30|2|27|1|52|9
